ID,subject,phenomenon,sub_subject,corr_sentence,wrong_sentence,generated,GPT_right,GPT_GroNLP_right,Llama2_right,Llama2_chat_right,GEITje_right,GEITje_chat_right,GEITje_sft_right,GEITje_DPO_right,BERTje_right,RobBERT_right,RobBERT_large_right,XLMRoberta_right
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Niagara Falls bestaan uit drie watervallen. ,Een Niagara Falls bestaan uit drie watervallen.,,1,0,1,0,1,1,1,1,1,1,1,1
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Eiffeltoren trekt veel toeristen.,Een Eiffeltoren trekt veel toeristen.,,1,1,1,1,1,1,1,1,1,1,1,1
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Eiffeltoren heeft drie verdiepingen.,Een Eiffeltoren heeft drie verdiepingen.,,1,1,1,1,1,1,1,1,1,1,1,1
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Eiffeltoren staat in Parijs.,Een Eiffeltoren staat in Parijs.,,1,1,1,1,1,1,1,1,1,1,1,1
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,Het Rijksmuseum heeft een rijke geschiedenis.,Een Rijksmuseum heeft een rijke geschiedenis.,,1,1,1,1,1,1,1,1,1,1,1,1
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,Het Rijksmuseum trekt veel bezoekers.,Een Rijksmuseum trekt veel bezoekers.,,1,1,1,1,1,1,1,1,1,0,1,1
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Sydney Opera House is opvallend,Er is een opvallend Sydney Opera House.,,0,0,1,1,1,1,1,1,0,1,1,0
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Eiffeltoren is iconisch.,Een Eiffeltoren is iconisch.,,1,1,1,1,1,1,1,1,1,1,1,1
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De maan schijnt.,Er schijnt een maan.,uitgesloten,1,0,1,1,1,1,1,1,0,1,0,0
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Grand Canyon is diep.,Een Grand Canyon is diep.,,1,1,1,1,1,1,1,1,1,1,1,1
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Amazonerivier is lang.,Een Amazonerivier is lang.,,1,1,1,1,1,1,1,1,1,1,1,0
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Mona Lisa is beroemd.,Een mona Lisa is beroemd.,,1,1,1,1,1,1,1,1,1,1,1,0
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Taj Mahal staat in India.,Er staat een Taj Mahal in India.,,1,0,1,1,1,0,1,1,1,1,0,0
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Toren van Pisa helt over.,Er helt een Toren van Pisa over.,,1,1,1,1,1,0,1,1,1,0,0,1
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Mona Lisa hangt in het Louvre.,Er hangt een Mona Lisa in het Louvre,,1,1,1,1,1,1,1,1,1,1,0,0
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Eiffeltoren staat in Parijs.,Er staat een Eiffeltoren in Parijs.,,1,1,1,1,1,1,1,1,0,1,0,1
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De sahara is erg heet.,Een sahara is erg heet.,,1,1,1,0,1,1,0,0,1,1,1,0
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De aarde is bol.,Een aarde is bol.,,1,1,1,1,1,1,1,1,1,1,1,1
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De zon schijnt.,Er schijnt een zon.,,1,1,1,1,1,1,1,1,0,1,0,0
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Taj Mahal is een wereldwonder.,Een Taj Mahal is een wereldwonder.,,1,1,1,1,1,1,1,1,1,1,1,1
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,De Sahara is droog.,Een Sahara is droog.,,1,1,1,0,1,1,1,1,1,1,1,1
1,Noun Constituent,"1. Definite, Indefinite, Categorical and Generic Noun Constituents",Bepaalde en onbepaalde naamwoordelijke constituenten,Het continent van Europa is klein.,Een continent van Europa is klein.,,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Oppassen op mijn neefje (doe ik graag.),Oppassen mijn neefje (doe ik graag.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Het drinken van koffie (maakt me wakker.),Het koffie drinken (maakt me wakker.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,De terechtstelling van de misdadiger (was afschrikwekkend.),De misdadiger terechtstelling (was afschrikwekkend.),uitgesloten,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Kaviaar eten (doen rijke mensen.),Eten van kaviaar (doen rijke mensen.),,0,0,0,0,1,1,0,0,0,1,0,0
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Kaviaar eten (doen rijke mensen.),Eten kaviaar (doen rijke mensen.),,1,0,1,1,1,1,1,1,1,1,0,0
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Kaviaar eten (doen rijke mensen.),Van kaviaar eten (doen rijke mensen.),,1,0,1,0,1,1,0,0,0,1,0,0
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Liederen zingen met je familie (is heel leuk.),Zingen liederen familie (is heel leuk.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Een taart langsbrengen bij je grootouders (is erg attent.),Taart langsbrengen grootouders (is erg attent.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Het maken van een wandeling (is verfrissend.),Het wandeling maken (is verfrissend.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Het kijken naar een film (is een leuke bezigheid.),Het film kijken (is een leuke bezigheid.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Het lezen van een boek (is ontspannend.),Het boek lezen (is ontspannend.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Cognac aanbieden aan tante Fien (vindt pa doodzonde.),Cognac aanbieden tante Fien (vindt pa doodzonde.),uitgesloten,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het knippen van de haren (is nodig voor een nieuwe look.),Het haren knippen (is nodig voor een nieuwe look.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Mosselen eten (is in de mode.),Eten van mosselen (is in de mode.),uitgesloten,1,0,1,1,1,1,1,1,0,0,1,0
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Mosselen eten (is in de mode.),Eten mosselen (is in de mode.),uitgesloten,1,1,1,1,1,1,1,1,0,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Mosselen eten (is in de mode.),Van mosselen eten (is in de mode.),uitgesloten,1,1,1,0,1,1,1,1,0,1,1,0
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het uitproberen van nieuwe recepten (houdt me creatief bezig.),Het recepten uitproberen (houdt me creatief bezig.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het doen van yoga (houdt haar fit.),Het yoga doen (houdt haar fit.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het schrijven van gedichten (is haar passie.),Het gedichten schrijven (is haar passie.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het lezen van boeken (verrijkt haar geest.),Het boeken lezen (verrijkt haar geest.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het luisteren naar muziek (ontspant haar na een lange dag.),Het muziek luisteren (ontspant haar na een lange dag.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het maken van foto's (is een hobby van haar.),Het foto's maken (is een hobby van haar.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het kopen van cadeautjes (maakt haar blij.),Het cadeautjes kopen (maakt haar blij.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Een nieuwe broek kopen voor Eric (is altijd leuk.),Een nieuwe broek kopen Eric (is altijd leuk.),uitgesloten,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het voorbereiden voor avondeten (is zo gedaan.),Het voorbereiden avondeten (is zo gedaan.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Een cadeau geven aan een vriend (is erg attent.),Een cadeau geven een vriend (is erg attent.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,De schenking van kadobonnen aan de jarige (was een goed idee.),De jarige schenking van kadobonnen (was een goed idee.),uitgesloten,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 3,Advies geven aan vrienden (doe ik regelmatig).,Advies geven vrienden (doe ik regelmatig.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,Het uitgeven van gratis testers in een parfumerie (is een leuke verrassing.),Het in een parfumerie uitgeven van testers (is een leuke verrassing.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het inschenken van thee voor grootmoeder (is een hele opgave.),Het inschenken van thee grootmoeder (is een hele opgave.),uitgesloten,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het voor grootmoeder thee inschenken (is een hele opgave.),Het grootmoeder inschenken van thee (is een hele opgave.),uitgesloten,1,1,0,0,1,0,0,0,0,0,0,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het geven van snoep aan kleine kinderen (wordt afgeraden.),Het geven van snoep kleine kinderen (wordt afgeraden.),uitgesloten,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het aan kleine kinderen snoep geven (wordt afgeraden.),Het kleine kinderen geven van snoep (wordt afgeraden.),uitgesloten,1,0,1,1,1,0,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het bakken van pannenkoeken (is voor Anneke niet moeilijk.),Het bakken pannenkoeken (is voor Anneke niet moeilijk.),uitgesloten,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het bakken van pannenkoeken (is voor Anneke niet moeilijk.),Het van pannenkoeken bakken (is voor Anneke niet moeilijk.),uitgesloten,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het pannenkoeken bakken (is voor Anneke niet moeilijk.),Het een pannenkoek bakken (is voor Anneke niet moeilijk.),uitgesloten,0,0,1,1,1,1,1,1,1,1,0,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,Het geven van chocola aan de hond (is niet verstandig.),De hond geven van chocola (is niet verstandig.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,De vondst van het graf in een oud gebouw (was schokkend.),De in een oud gebouw vondst van het graf (was schokkend.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het maken van een plan (helpt bij het organiseren van de dag.),Het plan maken (helpt bij het organiseren van de dag.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,De verstrekking van kortingsbonnen in een supermarkt (werd gewaardeerd.),De in een supermarkt verstrekking van kortingsbonnen (werd gewaardeerd.),uitgesloten,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,Het vuilnis lag aan de zijkant (van de weg.),De zijkant lag het vuilnis (van de weg.),,1,1,1,1,1,1,1,1,1,0,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,De onthulling van het standbeeld (was een plechtige gebeurtenis.),Een standbeeld onthulling (was een plechtige gebeurtenis.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,De restauratie van het antieke standbeeld (is bewonderenswaardig.),Een antieke standbeeld restauratie (is bewonderenswaardig.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,De sloop van het verlaten gebouw (is gevaarlijk.),Een verlaten gebouw sloop (is gevaarlijk.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,De opgraving van de archeologische vondsten (is gepland.),Een archeologische vondsten opgraving (is gepland.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,De reconstructie van de historische brug (is afgerond.),Een historische brug reconstructie (is afgerond.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,De renovatie van de oude wijk (is begonnen.) ,Een oude wijk renovatie (is begonnen.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,De restauratie van het oude kasteel (is voltooid.) ,Een oude kasteel restauratie (is voltooid.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 1,De verbouwing van het oude herenhuis (is voltooid.),Een oude herenhuis verbouwing (is voltooid.),,1,1,1,1,1,1,1,1,1,1,1,1
2,Noun Constituent,2. Nominalizations,Nominalisaties behorend tot type 2,Het schrijven van een brief (vereist concentratie.),Het een brief schrijven (vereist concentratie.),,1,1,1,1,1,1,1,1,1,0,1,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,Laura is heel getalenteerd.,Laura is heel.,,1,1,1,1,1,1,1,1,1,1,1,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,Piet is tamelijk verlegen.,Piet is tamelijk.,,1,1,1,1,1,1,1,1,1,1,1,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,Anna is behoorlijk creatief.,Anna is behoorlijk.,,1,1,1,1,1,1,1,1,1,1,1,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,De boom is heel hoog.,Heel is de boom hoog.,,1,1,1,1,1,1,1,1,1,0,0,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,Hij is niet bepaald tuk op vergaderen.,Hij is niet bepaald tuk.,uitgesloten,0,0,1,1,1,1,1,1,1,1,1,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,Wim is nogal eigenwijs.,Wim is nogal.,,1,1,1,1,1,1,1,1,1,1,1,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,De boom is erg hoog.,Erg is de boom hoog.,uitgesloten,1,1,1,1,1,1,1,1,1,0,0,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,Hij is niet bepaald tuk op vergaderen.,Hij is niet bepaald op vergaderen.,uitgesloten,1,0,0,0,1,1,1,1,1,1,1,0
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,Tim is helemaal niet geïnteresseerd.,Tim is helemaal niet.,,1,1,1,1,1,1,1,1,1,1,1,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,Nienke is zeer aantrekkelijk.,Nienke is zeer.,,1,1,1,1,1,1,1,1,1,1,1,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,Hij is niet dol op online les.,Hij is niet dol.,,1,0,1,1,1,1,1,1,1,1,1,0
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,De auto is behoorlijk duur.,Behoorlijk is de auto duur.,,1,0,1,1,1,1,1,1,0,1,0,0
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,Marie is uitermate vriendelijk.,Marie is uitermate.,,1,1,1,1,1,1,1,1,1,1,1,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,De jongen is erg lang.,Erg is de jongen lang.,,1,1,1,1,1,1,1,1,1,0,0,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,De handdoek is een beetje nat.,Een beetje is de handdoek nat.,,1,1,1,1,1,1,1,1,1,1,1,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,De bank is een beetje zacht.,Een beetje is de bank zacht.,,1,1,1,1,1,0,1,1,1,1,1,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,De reis is heel lang.,Heel is de reis lang.,,1,1,1,1,1,1,1,1,1,0,0,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,De examens zijn heel moeilijk.,Heel zijn de examens moeilijk.,,1,0,1,1,1,1,1,1,1,0,0,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,De taart is ontzettend lekker.,Ontzettend is de taart lekker.,,1,0,1,1,1,1,1,1,0,0,0,0
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,De kat is heel lief.,Heel is de kat lief.,,1,1,1,1,1,1,1,1,1,0,0,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,Het huis is erg groot.,Erg is het huis groot.,,1,1,1,1,1,1,1,1,1,1,0,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,Eva is ontzettend behulpzaam.,Eva is ontzettend.,,1,1,1,1,1,1,1,1,1,1,1,1
3,Adjectival Constituent,3. The Construction of the Adjective Constituent,De bouw van de adjectivische constituent,Een zeer hard gesteente.,Een zeer gesteente.,uitgesloten,1,1,1,1,1,0,1,1,1,0,1,0
