"ID","subject","phenomenon","sub_subject","Correct.sentence","Wrong.sentence","Label","URL","Generated","GPT_corr_score","GPT_wrong_score","GPT_right","GPT_GroNLP_corr","GPT_GroNLP_wrong","GPT_GroNLP_right","Llama2_corr_score","Llama2_wrong_score","Llama2_right","Llama2_chat_corr_score","Llama2_chat_wrong_score","Llama2_chat_right","GEITje_corr_score","GEITje_wrong_score","GEITje_right","GEITje_chat_corr_score","GEITje_chat_wrong_score","GEITje_chat_right","GEITj_sft_corr_score","GEITje_sft_wrong_score","GEITje_sft_right","GEITje_DPO_corr_score","GEITje_DPO_wrong_score","GEITje_DPO_right","RobBERT_corr_score","RobBERT_wrong_score","RobBERT_right","RobBERT_large_corr_score","RobBERT_large_wrong_score","RobBERT_large_right","XLMRoberta_corr_score","XLMRoberta_wrong_score","XLMRoberta_right","BERTje_corr_score","BERTje_wrong_score","BERTje_right","GPT_diff","Llama2_diff","Llama2_chat_diff","GEITje_diff","GEITje_chat_diff","GEITje_DPO_diff","RobBERT_diff","RobBERT_large_diff","XLMRoberta_diff","BERTje_diff","GPT_GroNLP_diff","GEITje_sft_diff"
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Bepaalde en onbepaalde naamwoordelijke constituenten","De Grand Canyon is diep.","Een Grand Canyon is diep.","","","Chat-GPT",-5.06123926639557,-5.60506892204285,"True",-4.53382628286878,-4.76524329620103,"True",-3.45385457306272,-3.95404294091794,"True",-5.6158766258094,-5.98118563431005,"True",-2.9151701053294,-3.30841230740771,"True",-3.46473775182595,-4.14851172339986,"True",-2.68130025394364,-2.93697558834683,"True",-2.77099013358303,-2.9666015433846,"True",-12.5221846103668,-12.5740833282471,"True",-13.6302767880261,-15.1507043540478,"True",-2.42180746771101,-3.25290929240782,"True",-4.27383495867252,-5.15160827504264,"True",0.543829655647277,0.500188367855217,0.365309008500643,0.393242202078303,0.683773971573909,0.195611409801576,0.051898717880249,1.52042756602168,0.831101824696816,0.877773316370116,0.231417013332248,0.255675334403188
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Bepaalde en onbepaalde naamwoordelijke constituenten","De Eiffeltoren is iconisch.","Een Eiffeltoren is iconisch.","","","Chat-GPT",-3.64180350552003,-4.37745087469618,"True",-3.46972319099586,-3.67918647360057,"True",-3.02864931565192,-4.03976616097821,"True",-4.1703847563929,-5.44157123441498,"True",-2.87658004493763,-3.42041579857469,"True",-3.35855865978778,-3.97897886758437,"True",-2.85261708485066,-3.32127904263325,"True",-2.93135143548716,-3.38442252322566,"True",-11.8261709213257,-12.4545692964034,"True",-10.7812319295322,-11.345623553667,"True",-0.96768798888661,-1.35902856061293,"True",-6.70455354181203,-7.44502773339098,"True",0.73564736917615,1.01111684532629,1.27118647802207,0.543835753637055,0.620420207796593,0.453071087738499,0.628398375077682,0.564391624134839,0.391340571726323,0.740474191578952,0.209463282604702,0.46866195778259
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Bepaalde en onbepaalde naamwoordelijke constituenten","De Sydney Opera House is opvallend","Er is een opvallend Sydney Opera House.","","","Chat-GPT",-5.76958711147308,-5.04470661388976,"False",-6.3650390625,-5.7825242962156,"False",-3.05513567643033,-3.65191729028117,"True",-4.53712236715688,-4.71853244965049,"True",-3.29803292805122,-3.63291715555401,"True",-4.03219784133156,-4.3555969241742,"True",-2.95149262158924,-3.32147257825868,"True",-2.99946378406862,-3.39659840442156,"True",-12.3942421674728,-12.5549154281616,"True",-11.7357259914279,-14.06181768924,"True",-2.95398991008551,-2.51865564797045,"False",-7.94163419306278,-6.49880513790995,"False",-0.724880497583321,0.596781613850835,0.181410082493617,0.33488422750279,0.32339908284264,0.39713462035294,0.160673260688782,2.32609169781208,-0.435334262115066,-1.44282905515283,-0.582514766284397,0.369979956669432
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Bepaalde en onbepaalde naamwoordelijke constituenten","Het Rijksmuseum trekt veel bezoekers.","Een Rijksmuseum trekt veel bezoekers.","","","Chat-GPT",-3.38971407338977,-3.76976789321218,"True",-4.67554454803467,-5.17620069980621,"True",-2.22294725368444,-2.96063323591191,"True",-2.79387092085269,-3.30539454612881,"True",-1.96083407683182,-2.25046105684305,"True",-2.64552233102004,-2.66684881364108,"True",-1.92661742227598,-2.41994436760069,"True",-1.94036903984961,-2.43528095407964,"True",-12.5215907096863,-12.3885470628738,"False",-14.0672264620662,-15.1651494130492,"True",-0.522139864090026,-1.28344535013259,"True",-5.2568216950458,-6.94985464459751,"True",0.380053819822414,0.737685982227469,0.511523625276123,0.289626980011235,0.0213264826210433,0.494911914230033,-0.133043646812439,1.09792295098305,0.76130548604256,1.69303294955171,0.500656151771546,0.49332694532471
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Bepaalde en onbepaalde naamwoordelijke constituenten","Het Rijksmuseum heeft een rijke geschiedenis.","Een Rijksmuseum heeft een rijke geschiedenis.","","","Chat-GPT",-2.62974074715748,-2.86787915602326,"True",-4.44413946072261,-4.93062208096186,"True",-2.34960187376978,-2.78178484167438,"True",-2.82705945815318,-3.35585671104491,"True",-1.99383174854641,-2.19036613784556,"True",-2.4643460685711,-2.67579956027429,"True",-1.92247646751445,-2.39325897784693,"True",-1.98110167502285,-2.43748480237673,"True",-12.829093615214,-12.829478263855,"True",-12.1649984728687,-13.2682339677898,"True",-0.0742832756278893,-1.07016107461823,"True",-4.14111368678924,-5.82664204761386,"True",0.23813840886578,0.432182967904597,0.528797252891728,0.196534389299146,0.211453491703196,0.456383127353881,0.000384648640951113,1.10323549492104,0.995877798990338,1.68552836082462,0.486482620239258,0.470782510332477
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Bepaalde en onbepaalde naamwoordelijke constituenten","De Eiffeltoren staat in Parijs.","Een Eiffeltoren staat in Parijs.","","","Chat-GPT",-3.98408639431,-4.96926970481873,"True",-3.34223152685445,-3.51290374342352,"True",-2.06507335607074,-2.96036948390644,"True",-2.89268592054114,-3.75995402652717,"True",-1.92154790404972,-2.60992128279759,"True",-2.41669887593658,-2.94627496208341,"True",-1.98235071723585,-2.43809379653248,"True",-2.02463346757511,-2.48631158608866,"True",-11.054518699646,-11.4901218414307,"True",-9.86136865916937,-10.8368464498781,"True",-0.534291664088166,-0.81200222273897,"True",-3.9960440193885,-4.875612288923,"True",0.985183310508728,0.895296127835702,0.867268105986031,0.688373378747863,0.529576086146831,0.461678118513549,0.435603141784668,0.975477790708696,0.277710558650804,0.879568269534503,0.170672216569073,0.455743079296636
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Bepaalde en onbepaalde naamwoordelijke constituenten","De Eiffeltoren heeft drie verdiepingen.","Een Eiffeltoren heeft drie verdiepingen.","","","Chat-GPT",-4.43125653266907,-5.10731780529022,"True",-3.15714633453172,-3.29932954255491,"True",-2.35969894660714,-3.25069815705259,"True",-3.04863600275712,-3.76263413549168,"True",-2.19319495060839,-2.52129604381376,"True",-2.4783630408828,-2.96438718570529,"True",-2.1238856066484,-2.45071504212995,"True",-2.17819312522233,-2.51565116795869,"True",-11.2646594481035,-11.6315964785489,"True",-9.8363448124834,-10.6182393463625,"True",-0.708980364123074,-1.53705828709777,"True",-4.11967800445855,-5.07725380673073,"True",0.676061272621155,0.890999210445443,0.713998132734559,0.328101093205367,0.486024144822495,0.337458042736366,0.366937030445445,0.781894533879081,0.828077922974692,0.957575802272186,0.142183208023198,0.326829435481549
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Bepaalde en onbepaalde naamwoordelijke constituenten","De Eiffeltoren trekt veel toeristen.","Een Eiffeltoren trekt veel toeristen.","","","Chat-GPT",-4.67040886878967,-5.44763498306274,"True",-3.78932043898385,-4.0693945819512,"True",-2.47439543468257,-3.34728225894893,"True",-3.22732701742401,-4.03114804097762,"True",-2.16045038335813,-2.4709631325677,"True",-2.58482970658,-2.88410669647523,"True",-2.19828587478528,-2.40351447971937,"True",-2.25043415309539,-2.43321856430599,"True",-11.4663029584018,-11.8774186047641,"True",-9.52519529800735,-10.4686934996439,"True",-0.979976750946102,-1.19580126174976,"True",-3.87671390792821,-4.79103223308921,"True",0.777226114273071,0.872886824266364,0.803821023553609,0.31051274920957,0.299276989895229,0.182784411210597,0.411115646362305,0.943498201636514,0.215824510803661,0.914318325161003,0.280074142967351,0.205228604934086
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Bepaalde en onbepaalde naamwoordelijke constituenten","De Niagara Falls bestaan uit drie watervallen. ","Een Niagara Falls bestaan uit drie watervallen.","","","Chat-GPT",-3.86741224229336,-4.02017149248988,"True",-4.4210229391853,-4.12444044243206,"False",-2.37199998504948,-2.96099763403514,"True",-3.43486843015611,-3.37552610440512,"False",-2.02321378589659,-2.62856261077104,"True",-2.30362371724311,-2.87906183539764,"True",-1.97890822071622,-2.46694576435038,"True",-2.02867678394341,-2.4815940569606,"True",-11.9944420961233,-12.6421232223511,"True",-8.68814289405082,-10.8633840199715,"True",-1.25424129845767,-2.02943771905176,"True",-4.97613795500365,-6.80548861370023,"True",0.152759250196525,0.588997648985657,-0.0593423257509826,0.605348824874454,0.575438118154523,0.452917273017192,0.647681126227745,2.17524112592069,0.775196420594092,1.82935065869658,-0.296582496753245,0.488037543634164
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Bepaalde en onbepaalde naamwoordelijke constituenten","De Niagara Falls zijn 's nachts verlicht.","Een Niagara Falls zijn 's nachts verlicht.","","","Chat-GPT",-3.14522701203823,-4.09017865883652,"True",-3.8451713079756,-4.31269202449105,"True",-2.85092744257833,-3.61893163095894,"True",-3.58496139843815,-3.88703410234302,"True",-2.59109303790111,-3.17098220470361,"True",-2.93290948205155,-3.48078323128478,"True",-2.41854694885374,-2.97335060927386,"True",-2.55422909485943,-3.08165736073485,"True",-12.2774678743803,-12.6844851420476,"True",-8.71533416111821,-10.0622835307399,"True",-0.680132875296113,-2.35716555015982,"True",-4.56161836814135,-6.18328190288906,"True",0.94495164679829,0.768004188380603,0.302072703904872,0.5798891668025,0.547873749233232,0.527428265875417,0.40701726766733,1.34694936962166,1.67703267486371,1.6216635347477,0.467520716515454,0.554803660420121
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Bepaalde en onbepaalde naamwoordelijke constituenten","De Niagara Falls zijn een natuurlijk wonder.","Een Niagara Falls zijn een natuurlijk wonder.","","","Chat-GPT",-3.33673380812009,-4.14310966848603,"True",-4.37766737639904,-4.92447047233582,"True",-2.20678279620524,-3.21974816789421,"True",-3.44678230547848,-3.73154575234422,"True",-2.30584269826515,-3.20823835801067,"True",-2.84154595159858,-3.34793047224853,"True",-2.18691174406558,-3.0260401706494,"True",-2.29223675449164,-3.11689177173373,"True",-12.2317125797272,-12.6979692776998,"True",-9.68347226048354,-11.0920934485621,"True",-1.017127805498,-2.90833998062249,"True",-5.40106207877398,-7.32972027246769,"True",0.806375860365935,1.01296537168897,0.284763446865747,0.902395659745518,0.50638452064995,0.824655017242089,0.466256697972616,1.40862118807854,1.89121217512449,1.92865819369371,0.546803095936775,0.839128426583816
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Bepaalde en onbepaalde naamwoordelijke constituenten","De Taj Mahal is een wereldwonder.","Een Taj Mahal is een wereldwonder.","","","Chat-GPT",-2.4656078269343,-2.89305298946177,"True",-3.53952285978529,-3.7272988292906,"True",-2.5524881134995,-3.08767722987316,"True",-4.11874641486528,-4.41395591825924,"True",-2.0659676376575,-2.48024672656678,"True",-3.08564630917075,-3.31026528864123,"True",-1.99047006009884,-2.39238761827493,"True",-2.06771758860365,-2.40380843619529,"True",-12.7853238582611,-13.2527330716451,"True",-9.19502316780675,-9.72063724259631,"True",-0.558050496755062,-0.920407908653777,"True",-3.45314185057456,-4.01894879589478,"True",0.42744516252747,0.535189116373658,0.295209503393959,0.414279088909284,0.224618979470482,0.336090847591643,0.467409213383993,0.52561407478956,0.362357411898715,0.565806945320219,0.18777596950531,0.401917558176091
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Bepaalde en onbepaalde naamwoordelijke constituenten","Het continent van Europa is klein.","Een continent van Europa is klein.","","","Manual",-4.56231967608134,-5.3819903532664,"True",-4.41899911562602,-5.23905249436696,"True",-4.66261850084577,-5.79905482700893,"True",-5.35831432683127,-6.58176973887852,"True",-4.0716850310564,-4.53223353624344,"True",-5.29133684188128,-5.30408576462004,"True",-4.21699623763561,-4.31865856051445,"True",-4.38605334609747,-4.45278417567412,"True",-12.5314549340142,-12.9806268480089,"True",-12.3520580795076,-14.22882493337,"True",-1.05075673069546,-2.83975931966981,"True",-5.18920962615973,-7.19976861609353,"True",0.819670677185059,1.13643632616316,1.22345541204725,0.460548505187035,0.0127489227387638,0.0667308295766516,0.449171913994684,1.87676685386234,1.78900258897435,2.0105589899338,0.820053378740946,0.101662322878838
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Categoriale en generieke naamwoordelijke constituenten","Er is kaas gesneden.","Kaas is gesneden.","uitgesloten","https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic","ANS",-6.20277738571167,-5.83623284101486,"False",-6.72824972867966,-6.06110286712646,"False",-3.67507287301123,-3.88001720766936,"True",-6.01558848284185,-5.70721570083073,"False",-3.69845767575316,-3.91690153655197,"True",-4.91406022024421,-4.80867079064982,"False",-3.45810415537562,-3.69532441953197,"True",-3.481953185983,-3.78301407230486,"True",-11.4057450975691,-11.0921333857945,"False",-16.9718593529293,-16.4853888239179,"False",-5.11352046475319,-3.63356953717044,"False",-7.1626167238823,-8.53044067509472,"True",-0.366544544696808,0.204944334658129,-0.308372782011118,0.218443860798808,-0.105389429594392,0.301060886321856,-0.313611711774554,-0.486470529011317,-1.47995092758275,1.36782395121242,-0.667146861553192,0.237220264156349
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Categoriale en generieke naamwoordelijke constituenten","Er is kaas gesneden.","Er is kaas een zuivelprodukt.","uitgesloten","https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic","ANS",-6.20277738571167,-3.98359761635462,"False",-6.72824972867966,-6.33095298494611,"False",-3.67507287301123,-4.21310755759478,"True",-6.01558848284185,-6.25268021672964,"True",-3.69845767575316,-4.14901440814137,"True",-4.91406022024421,-5.4346119210124,"True",-3.45810415537562,-4.43038226217031,"True",-3.481953185983,-4.50975753962994,"True",-11.4057450975691,-12.1362545967102,"True",-16.9718593529293,-12.659662604332,"False",-5.11352046475319,-4.13831042686652,"False",-7.1626167238823,-6.8831656802107,"False",-2.21917976935705,0.538034684583545,0.237091733887792,0.450556732388213,0.520551700768192,1.02780435364693,0.730509499141149,-4.31219674859728,-0.975210037886669,-0.279451043671602,-0.397296743733542,0.972278106794692
1,"naamwoordelijke_constituent","5. Definite, Indefinite, Categorical and Generic Noun Phrases","Categoriale en generieke naamwoordelijke constituenten","Kralen maken een effen trui levendiger.","Kralen liggen.","uitgesloten","https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic","ANS",-5.78116867371968,-6.94219255447388,"True",-7.1191502544615,-6.90518999099731,"False",-3.61793506305133,-5.07075784852107,"True",-5.46339608728886,-6.8119820356369,"True",-4.04138453058632,-4.68024527281523,"True",-4.16802220210073,-6.07204240467399,"True",-3.34810929554806,-4.91438339697197,"True",-3.47421074829305,-5.01874894369394,"True",-12.2670540809631,-11.5841518129621,"False",-11.5302306813273,-18.9269104003906,"True",-2.21791543149655,-5.13696486619301,"True",-6.33736837900836,-9.64399486780167,"True",1.1610238807542,1.45282278546975,1.34858594834805,0.638860742228904,1.90402020257326,1.54453819540088,-0.682902268001012,7.39667971906337,2.91904943469646,3.3066264887933,-0.213960263464186,1.56627410142391
